"","CLUSTERID1","CLUSTERID2","DeltaMZ","MEH","Cosine","OtherScore","ComponentIndex"
"486","2000","2780",-23.019,0,0.632492,0.417234,1
"487","6548","7675",-330.169,0,0.787529,0.589502,1
"488","8337","8399",-1.961,0,0.784391,0.568588,1
"489","8998","9336",-9.07501,0,0.752676,0.49545,1
"490","5247","8633",-418.283,0,0.845019,0.669031,1
"491","7605","9786",-78.924,0,0.620057,0.511646,1
"492","3431","5730",-73.983,0,0.783529,0.530248,1
"493","9343","11534",-183.033,0,0.622506,0.491952,1
"494","3229","8337",-140.117,0,0.718553,0.532249,1
"495","3656","9409",-165.075,0,0.692887,0.54114,1
"496","3229","6823",-104.071,0,0.663274,0.494103,1
"497","2356","10521",-283.011,0,0.73822,0.516572,1
"498","5756","10804",-183.017,0,0.656248,0.428404,1
"499","4537","6548",-53.977,0,0.745235,0.553844,1
"500","33","5247",-173.936,0,0.885715,0.710418,1
"501","8889","11494",-198.013,0,0.644244,0.461376,1
"502","5322","6548",-32.959,0,0.864719,0.689911,1
"503","10064","11295",-114.032,0,0.716926,0.405491,1
"504","5333","10176",-162.053,0,0.832307,0.598402,1
"505","3110","3494",-13.854,0,0.653493,0.495758,1
"506","10176","11010",-55.109,0,0.696429,0.478052,1
"507","3796","10064",-194.019,0,0.733635,0.486002,1
"508","6548","12378",-424.119,0,0.623177,0.451365,1
"509","3796","9352",-157.033,0,0.699636,0.490984,1
"510","2356","9343",-217.04,0,0.740818,0.578675,1
"511","5322","8807",-94.027,0,0.809681,0.65284,1
"512","3419","5730",-75.864,0,0.693933,0.494998,1
"513","10176","11133",-73.126,0,0.814458,0.649617,1
"514","9174","9352",-7.99701,0,0.721341,0.523483,1
"515","778","8359",-220.01,0,0.789843,0.566911,1
"516","5756","10521",-160.931,0,0.710091,0.5126,1
"517","3688","11402",-325.089,0,0.78343,0.558894,1
"518","5333","8168",-67.091,0,0.675111,0.429518,1
"519","3796","4818",-27.992,0,0.760287,0.480284,1
"520","2364","11385",-380.118,0,0.827447,0.637948,1
"521","7605","7675",-307.088,0,0.752153,0.670395,1
"522","5756","9352",-95.957,0,0.603535,0.445194,1
"523","2000","9057",-214.028,0,0.658569,0.445667,1
"524","3229","11089",-296.042,0,0.746731,0.492668,1
"525","778","6968",-183.993,0,0.741685,0.508784,1
"526","2378","10064",-253.009,0,0.772237,0.484143,1
"527","11015","11367",-55.013,0,0.791089,0.525642,1
"528","3419","11540",-355.974,0,0.629727,0.493792,1
"529","8492","10521",-99.967,0,0.603787,0.438573,1
"530","2378","11015",-321.113,0,0.755608,0.529981,1
"531","5322","9352",-113.99,0,0.783099,0.633267,1
"532","8337","12314",-361.118,0,0.755529,0.548492,1
"533","5469","5730",-10.033,0,0.704483,0.46269,1
"534","4310","8337",-104.121,0,0.69696,0.452365,1
"535","3656","6823",-87.072,0,0.830928,0.648305,1
"536","2000","3942",-73.793,0,0.797095,0.478678,1
"537","1086","2300",-27.997,0,0.81599,0.731177,1
"538","3688","8337",-121.079,0,0.85547,0.662416,1
"539","2300","6548",-139.106,0,0.640835,0.454919,1
"540","3110","7722",-127.048,0,0.676966,0.462968,1
"541","2378","5333",-102.966,0,0.760569,0.548678,1
"542","2364","3796",-60.022,0,0.746079,0.535016,1
"543","368","8337",-226.158,0,0.800391,0.617395,1
"544","8492","11255",-177.063,0,0.608899,0.4234,1
"545","5756","8807",-75.994,0,0.693808,0.583261,1
"546","6548","8998",-69.998,0,0.678831,0.479815,1
"547","4310","12314",-465.239,0,0.771266,0.517951,1
"548","9409","12314",-319.161,0,0.724522,0.525285,1
"549","2356","3688",-58.003,0,0.803486,0.590071,1
"550","368","8807",-245.15,0,0.767989,0.543873,1
"551","5756","6371",-10.942,0,0.700827,0.522925,1
"552","2780","5322",-86.037,0,0.821809,0.645385,1
"553","4537","8849",-116.017,0,0.805374,0.576559,1
"554","3697","9380",-161.033,0,0.631016,0.417721,1
"555","3796","8399",-120.039,0,0.822969,0.652726,1
"556","368","1086",-16.979,0,0.778152,0.574252,1
"557","368","11402",-430.168,0,0.679773,0.43108,1
"558","2000","4310",-79.97,0,0.770134,0.515508,1
"559","2356","12094",-469.01,0,0.823059,0.578112,1
"560","9336","12314",-324.121,0,0.633594,0.410196,1
"561","7621","10802",-143.066,0,0.604247,0.438813,1
"562","4310","11402",-308.131,0,0.8743,0.701705,1
"563","3110","11402",-347.072,0,0.795962,0.632718,1
"564","7675","8628",278.661,0,0.682262,0.471699,1
"565","2300","2780",-20.11,0,0.6151,0.46003,1
"566","856","10863",-342.217,0,0.70669,0.42727,1
"567","6968","11255",-216.061,0,0.663141,0.450132,1
"568","368","526",-0.983002,0,0.781371,0.577377,1
"569","2378","7675",-465.161,0,0.762183,0.596905,1
"570","3796","7605",-99.083,0,0.65491,0.467804,1
"571","7649","8633",-54.928,0,0.762462,0.595094,1
"572","2342","5333",-106.011,0,0.769193,0.530521,1
"573","368","5333",-152.056,0,0.656161,0.464024,1
"574","3942","6135",-60.144,0,0.676323,0.476579,1
"575","6968","9352",-73.991,0,0.728895,0.550732,1
"576","5322","11142",-237.098,0,0.633392,0.452621,1
"577","778","4303",-113.924,0,0.774099,0.537692,1
"578","8337","11402",-204.01,0,0.725762,0.477943,1
"579","4310","8218",-100.125,0,0.725449,0.456054,1
"580","8337","12332",-366.062,0,0.651077,0.516835,1
"581","2300","4310",-77.061,0,0.609807,0.407622,1
"582","10863","12382",-252.11,0,0.620235,0.425681,1
"583","9057","9434",-13.025,0,0.687428,0.603138,1
"584","8359","11367",-198.077,0,0.806829,0.587031,1
"585","2378","3697",-57.011,0,0.880099,0.703339,1
"586","3688","12314",-482.197,0,0.777927,0.557852,1
"587","8399","10802",-123.092,0,0.779857,0.614418,1
"588","778","9336",-256.026,0,0.681262,0.490918,1
"589","2786","9057",-190.019,0,0.701308,0.538529,1
"590","368","3796",-108.08,0,0.731339,0.515388,1
"591","368","3229",-86.041,0,0.724348,0.513392,1
"592","2300","11660",-414.344,0,0.796006,0.646506,1
"593","2780","6548",-118.996,0,0.796114,0.583983,1
"594","5322","10064",-150.976,0,0.68823,0.425662,1
"595","8168","10176",-94.962,0,0.726831,0.473483,1
"596","11250","12599",-364.044,0,0.674193,0.451644,1
"597","3110","8849",-163.026,0,0.890569,0.752913,1
"598","526","5322",-150.14,0,0.629242,0.50417,1
"599","8889","9343",-15.985,0,0.650136,0.500518,1
"600","4303","7675",-393.198,0,0.664151,0.492635,1
"601","3656","10802",-248.171,0,0.728812,0.471768,1
"602","1194","10802",-330.115,0,0.777057,0.530808,1
"603","8492","8807",-15.03,0,0.645841,0.468307,1
"604","4818","11992",-364.048,0,0.714271,0.454279,1
"605","3431","8337",-132.109,0,0.810957,0.596697,1
"606","8786","10176",-69.938,0,0.851617,0.661085,1
"607","5837","6968",-18.996,0,0.738966,0.639778,1
"608","368","12412",-626.211,0,0.724887,0.479815,1
"609","11133","12599",-383.039,0,0.640092,0.42785,1
"610","8399","9434",-41.001,0,0.613069,0.550379,1
"611","9762","9763",0.000976562,0,0.608611,0.461019,1
"612","46","9352",-278.058,0,0.604554,0.433322,1
"613","3656","4310",-18.997,0,0.758701,0.564219,1
"614","11295","12314",-171.145,0,0.63445,0.409825,1
"615","3656","12378",-505.161,0,0.621424,0.451705,1
"616","9445","9762",-14.968,0,0.608983,0.459646,1
"617","8168","9409",-48.968,0,0.652954,0.429276,1
"618","9784","10685",-56.06,0,0.648849,0.453524,1
"619","10033","11367",-125.133,0,0.629714,0.460699,1
"620","6371","11534",-267.051,0,0.718104,0.511663,1
"621","3688","3796",-3.00101,0,0.760189,0.501674,1
"622","11367","12067",-88.026,0,0.611531,0.45071,1
"623","3782","4818",-29.008,0,0.724942,0.412583,1
"624","2000","3782",-64.997,0,0.612039,0.41156,1
"625","4303","6135",-54.951,0,0.793586,0.624196,1
"626","8168","9336",-44.008,0,0.681158,0.479523,1
"627","9380","11015",-103.069,0,0.78303,0.639229,1
"628","8168","10064",-82.952,0,0.67975,0.408797,1
"629","778","2364",-40.929,0,0.721954,0.459042,1
"630","2000","5918",-131.905,0,0.749866,0.520504,1
"631","778","8492",-222.991,0,0.666537,0.532812,1
"632","9336","9434",-5.965,0,0.643823,0.461569,1
"633","9445","9786",-15.962,0,0.619672,0.491822,1
"634","6135","11295",-240.127,0,0.756869,0.434547,1
"635","2356","11295",-369.055,0,0.765787,0.492792,1
"636","856","2000",-26.16,0,0.673824,0.400021,1
"637","3688","11295",-311.052,0,0.705026,0.408323,1
"638","526","6548",-183.099,0,0.633808,0.495376,1
"639","1334","3942",-89.927,0,0.600909,0.420461,1
"640","1530","2364",-18.011,0,0.83864,0.669039,1
"641","9057","9409",-12.02,0,0.883212,0.70735,1
"642","7675","8849",268.129,0,0.789986,0.645172,1
"643","1863","4303",-79.988,0,0.694992,0.48143,1
"644","5333","11402",-278.112,0,0.755449,0.55103,1
"645","1863","12094",-475.021,0,0.803968,0.589755,1
"646","8628","11686",-224.726,0,0.785449,0.571839,1
"647","3688","9343",-159.037,0,0.801696,0.649187,1
"648","1863","8492",-189.055,0,0.705003,0.529202,1
"649","3229","10176",-228.068,0,0.824674,0.642568,1
"650","9336","11367",-162.061,0,0.776591,0.586091,1
"651","2356","11992",-453.044,0,0.895757,0.695914,1
"652","778","7167",-188.942,0,0.886203,0.696963,1
"653","9409","12378",-340.086,0,0.739653,0.566945,1
"654","9380","11255",-140.049,0,0.682763,0.509113,1
"655","5333","11367",-273.16,0,0.664361,0.449313,1
"656","10176","10804",-38.064,0,0.838503,0.549513,1
"657","10176","10802",-37.102,0,0.798455,0.579506,1
"658","3699","11495",-340.076,0,0.741216,0.562971,1
"659","7675","12382",-95.9833,0,0.800096,0.592456,1
"660","6135","8218",-46.158,0,0.768718,0.506363,1
"661","5918","10863",-184.152,0,0.771897,0.551209,1
"662","3699","6548",-78.017,0,0.659073,0.481643,1
"663","9057","12599",-514.179,0,0.64374,0.407735,1
"664","778","3796",-100.951,0,0.840273,0.639409,1
"665","3782","11534",-340.085,0,0.710378,0.474663,1
"666","2378","11010",-320.128,0,0.735162,0.522723,1
"667","6371","10034",-119.986,0,0.639111,0.411071,1
"668","856","1334",-10.026,0,0.697575,0.44413,1
"669","8492","12382",-380.114,0,0.716998,0.518057,1
"670","2356","9434",-222.044,0,0.632584,0.523952,1
"671","6823","7605",-17.051,0,0.738688,0.545186,1
"672","6823","11367",-235.104,0,0.789212,0.551843,1
"673","9380","9409",-0.980988,0,0.68942,0.453007,1
"674","9343","11142",-124.105,0,0.762091,0.562115,1
"675","8998","11534",-193.069,0,0.680595,0.444631,1
"676","6371","9409",-88.017,0,0.785432,0.635283,1
"677","2364","12382",-562.176,0,0.818658,0.545082,1
"678","8849","9380",-21.012,0,0.615362,0.504075,1
"679","4303","5756",-48.103,0,0.665716,0.512225,1
"680","11133","11250",-18.995,0,0.890393,0.775402,1
"681","2342","6135",-129.959,0,0.698973,0.413228,1
"682","11133","11255",-19.948,0,0.652531,0.413329,1
"683","3688","7167",-90.992,0,0.728488,0.525455,1
"684","7722","8218",-12.018,0,0.763887,0.602557,1
"685","5322","11295",-265.008,0,0.732698,0.497519,1
"686","11495","12332",-146.079,0,0.67614,0.487718,1
"687","11992","12314",-87.156,0,0.780551,0.612423,1
"688","3697","10804",-246.072,0,0.730878,0.412327,1
"689","2378","5918",-124.882,0,0.874985,0.675014,1
"690","6548","6823",-6.03,0,0.766055,0.561312,1
"691","4310","4537",-8.06799,0,0.612482,0.419947,1
"692","2378","10176",-265.019,0,0.733498,0.499533,1
"693","368","2786",-66.076,0,0.683013,0.414156,1
"694","8849","9343",-17.994,0,0.656053,0.557861,1
"695","33","12382",-634.284,0,0.617784,0.461378,1
"696","2780","4310",-56.951,0,0.770041,0.556803,1
"697","3697","5837",-66.025,0,0.660539,0.500761,1
"698","5730","11402",-262.136,0,0.725065,0.452124,1
"699","1530","2786",-36.029,0,0.718691,0.47601,1
"700","8786","11402",-185.997,0,0.653336,0.414066,1
"701","2786","3699",-39.989,0,0.652299,0.450488,1
"702","3110","3697",-23.005,0,0.880378,0.70607,1
"703","2356","11494",-399.068,0,0.794262,0.542364,1
"704","2786","3697",-40.025,0,0.832738,0.588951,1
"705","1863","5716",-126.02,0,0.672735,0.44017,1
"706","3656","8168",-116.107,0,0.794531,0.538685,1
"707","9434","9619",-14.97,0,0.783233,0.629324,1
"708","4818","7167",-59.999,0,0.626527,0.436582,1
"709","10804","12332",-240.047,0,0.61912,0.427622,1
"710","5730","6548",-16.05,0,0.731133,0.473164,1
"711","3656","6252",-75.097,0,0.772411,0.604476,1
"712","5837","12382",-438.108,0,0.620835,0.439239,1
"713","9434","9590",-13.014,0,0.676944,0.555586,1
"714","3697","10033",-193.982,0,0.650061,0.515003,1
"715","8399","10521",-101.968,0,0.786875,0.58269,1
"716","33","5322",-175.173,0,0.618105,0.421881,1
"717","3110","3796",-24.984,0,0.85796,0.711371,1
"718","368","4303",-121.053,0,0.645333,0.42715,1
"719","7167","9762",-89.022,0,0.670688,0.584547,1
"720","1194","7675",-493.155,0,0.777456,0.601274,1
"721","778","6573",-178.495,0,0.611509,0.490574,1
"722","5756","8786",-75.015,0,0.646573,0.427895,1
"723","2780","3782",-41.978,0,0.700573,0.433582,1
"724","46","11142",-401.166,0,0.992312,0.973457,1
"725","2364","5322",-103.065,0,0.788617,0.596741,1
"726","5333","12412",-474.155,0,0.770664,0.526473,1
"727","10176","11494",-132.035,0,0.758618,0.487529,1
"728","8218","11010",-147.056,0,0.799294,0.609517,1
"729","3697","6371",-73.997,0,0.722715,0.594614,1
"730","5247","8628",-85.704,0,0.815055,0.621485,1
"731","3796","8807",-137.07,0,0.78571,0.558407,1
"732","11402","12314",-157.108,0,0.802036,0.58418,1
"733","368","3494",-96.95,0,0.720278,0.503167,1
"734","8492","11402",-200.048,0,0.650353,0.457668,1
"735","1863","12314",-546.211,0,0.730142,0.50614,1
"736","1334","3419",-66.235,0,0.692461,0.489872,1
"737","8807","10521",-84.937,0,0.84745,0.640309,1
"738","778","12094",-508.957,0,0.881127,0.695305,1
"739","2378","11540",-399.052,0,0.683086,0.469562,1
"740","8359","8492",-2.98099,0,0.676073,0.519647,1
"741","2364","6968",-143.064,0,0.673678,0.425094,1
"742","4537","12412",-496.106,0,0.677363,0.51373,1
"743","2786","8359",-161.063,0,0.81604,0.60349,1
"744","11402","11534",-16.981,0,0.842055,0.711171,1
"745","5469","9380",-109.135,0,0.702751,0.472637,1
"746","3688","6548",-79.003,0,0.741761,0.511977,1
"747","5918","12599",-596.302,0,0.668111,0.424226,1
"748","1194","10521",-308.991,0,0.737978,0.51427,1
"749","1863","12332",-551.155,0,0.612536,0.421158,1
"750","1086","11660",-442.341,0,0.871674,0.721611,1
"751","7605","8492",-22.957,0,0.81929,0.657026,1
"752","9336","9343",-0.960999,0,0.670476,0.415657,1
"753","2364","3656",-54.982,0,0.789316,0.513801,1
"754","8218","9057",-33.933,0,0.692403,0.503264,1
"755","5469","10863",-200.125,0,0.70177,0.505069,1
"756","3697","7675",-408.15,0,0.78693,0.597273,1
"757","2780","2786",-0.98999,0,0.81912,0.59567,1
"758","9174","9365",-370.083,0,0.777223,0.566147,1
"759","2780","3656",-37.954,0,0.806757,0.614629,1
"760","8399","11255",-179.064,0,0.646607,0.419821,1
"761","5756","7167",-26.915,0,0.720579,0.543973,1
"762","3697","7621",-102.044,0,0.752439,0.617606,1
"763","3796","4537",-22.025,0,0.710528,0.492671,1
"764","3697","11402",-324.067,0,0.840132,0.648979,1
"765","3419","3688",-12.911,0,0.697709,0.53167,1
"766","9352","9409",-3.00198,0,0.768453,0.52736,1
"767","4303","9057",-135.042,0,0.706939,0.547898,1
"768","1863","6548",-143.017,0,0.85215,0.687717,1
"769","3697","11494",-340.043,0,0.865649,0.689656,1
"770","3796","8492",-122.04,0,0.73204,0.540381,1
"771","7704","8628",279.657,0,0.810954,0.654651,1
"772","8337","11992",-273.962,0,0.773004,0.563745,1
"773","5322","10804",-201.05,0,0.682165,0.430898,1
"774","3796","8168",-111.067,0,0.738206,0.479876,1
"775","5322","9343",-112.993,0,0.611423,0.489808,1
"776","3697","4537",-24.004,0,0.756157,0.56343,1
"777","2364","6548",-136.024,0,0.814315,0.579868,1
"778","8807","12332",-347.07,0,0.621463,0.501136,1
"779","368","8492",-230.12,0,0.65234,0.436001,1
"780","2780","11142",-323.135,0,0.769138,0.54005,1
"781","11255","12378",-201.018,0,0.638849,0.407694,1
"782","11010","11250",-37.012,0,0.649237,0.468286,1
"783","3148","11367",-341.137,0,0.701193,0.417721,1
"784","10521","12382",-280.147,0,0.824885,0.567378,1
"785","9445","11992",-229.995,0,0.607181,0.576985,1
"786","8849","12067",-267.12,0,0.628088,0.474649,1
"787","2356","3697",-59.025,0,0.868406,0.660141,1
"788","4303","12314",-466.223,0,0.815362,0.603132,1
"789","778","11367",-418.087,0,0.817218,0.652068,1
"790","2780","8998",-188.994,0,0.65921,0.431806,1
"791","2780","5333",-86.97,0,0.882685,0.685319,1
"792","3229","7675",-428.21,0,0.646373,0.477781,1
"793","9380","10802",-84.077,0,0.771294,0.595187,1
"794","3656","7675",-411.211,0,0.789525,0.616483,1
"795","5756","9784",-116.934,0,0.665374,0.588639,1
"796","8807","8889",-2.98099,0,0.709751,0.544178,1
"797","6573","7649",-327.617,0,0.796712,0.720414,1
"798","8218","12314",-365.114,0,0.708362,0.515726,1
"799","1863","4818",-95.007,0,0.774481,0.522379,1
"800","5322","7605",-56.04,0,0.782951,0.640981,1
"801","2364","12094",-468.028,0,0.759174,0.481926,1
"802","3494","4537",-33.155,0,0.60853,0.453703,1
"803","8889","12599",-522.143,0,0.714369,0.480256,1
"804","7675","8633",-53.918,0,0.69952,0.484108,1
"805","4818","12412",-490.139,0,0.77083,0.517009,1
"806","5756","11540",-278.986,0,0.765784,0.615864,1
"807","3688","8218",-117.083,0,0.795407,0.543381,1
"808","9343","12314",-323.16,0,0.70051,0.525692,1
"809","8399","11250",-178.111,0,0.659263,0.436476,1
"810","6135","7167",-20.067,0,0.773895,0.572147,1
"811","1334","6371",-154.165,0,0.60255,0.449606,1
"812","11722","12067",-51.917,0,0.921442,0.756705,1
"813","5322","8633",-417.046,0,0.617485,0.406731,1
"814","3178","3267",-0.957993,0,0.818111,0.709872,1
"815","12067","12382",-96.992,0,0.620714,0.444089,1
"816","7649","8628",277.651,0,0.807256,0.618437,1
"817","3697","8998",-147.979,0,0.771106,0.493951,1
"818","4303","5730",-46.979,0,0.736963,0.469392,1
"819","7167","10802",-155.14,0,0.643711,0.441006,1
"820","8492","12094",-285.966,0,0.63605,0.465608,1
"821","4818","10521",-194.015,0,0.693727,0.427208,1
"822","1863","10804",-311.108,0,0.698036,0.414355,1
"823","8337","11250",-180.072,0,0.792498,0.552551,1
"824","2300","8849",-201.146,0,0.646296,0.470946,1
"825","6252","7621",-30.008,0,0.763344,0.592708,1
"826","8807","9057",-10.945,0,0.742682,0.534213,1
"827","5322","5837",-21.003,0,0.727592,0.550401,1
"828","2786","5918",-107.896,0,0.754788,0.504401,1
"829","5837","7605",-35.037,0,0.683728,0.499088,1
"830","5469","9619",-126.091,0,0.632665,0.569121,1
"831","5730","12382",-442.202,0,0.763976,0.435717,1
"832","3110","10521",-246.991,0,0.787253,0.574736,1
"833","7167","11367",-229.145,0,0.679064,0.550886,1
"834","5333","10064",-150.043,0,0.738468,0.418586,1
"835","1194","10804",-331.077,0,0.706946,0.408561,1
"836","778","8807",-238.021,0,0.80771,0.600977,1
"837","3861","12379",-499.3,0,0.692241,0.453885,1
"838","10863","11540",-90.018,0,0.73356,0.561203,1
"839","9786","11402",-144.081,0,0.603756,0.429689,1
"840","3796","4310",-13.957,0,0.853248,0.617874,1
"841","5756","11494",-276.988,0,0.625873,0.478589,1
"842","3656","12314",-484.236,0,0.68021,0.452947,1
"843","3697","8359",-121.038,0,0.833131,0.615187,1
"844","5756","12094",-346.93,0,0.664286,0.544093,1
"845","46","9380",-280.079,0,0.763487,0.562089,1
"846","2356","8359",-180.063,0,0.859293,0.637791,1
"847","8998","12412",-372.131,0,0.719224,0.515054,1
"848","3148","12382",-526.155,0,0.739466,0.409235,1
"849","7704","12067",2.0047,0,0.816621,0.691548,1
"850","1194","12599",-749.178,0,0.690644,0.431691,1
"851","778","8399",-220.99,0,0.905986,0.716564,1
"852","3419","12332",-500.052,0,0.702509,0.527013,1
"853","8218","8337",-3.996,0,0.798435,0.574861,1
"854","33","3110",-107.146,0,0.622122,0.400155,1
"855","1194","5716",-145.989,0,0.657103,0.453275,1
"856","5730","11133",-219.203,0,0.720378,0.550229,1
"857","2000","7167",-154.004,0,0.806636,0.494249,1
"858","8337","10176",-87.951,0,0.8471,0.634484,1
"859","3110","5837",-89.03,0,0.689386,0.515182,1
"860","6968","10802",-160.089,0,0.829645,0.602419,1
"861","6548","11367",-241.134,0,0.857673,0.634829,1
"862","3782","12314",-480.212,0,0.678349,0.439598,1
"863","7621","8399",-19.974,0,0.659029,0.497713,1
"864","8786","11367",-181.045,0,0.665955,0.453998,1
"865","3148","8168",-135.068,0,0.713914,0.435022,1
"866","6573","6595",-282.607,0,0.796751,0.583681,1
"867","3229","10804",-266.132,0,0.688334,0.446001,1
"868","1194","6252",-157.041,0,0.68196,0.497887,1
"869","46","3229",-98.986,0,0.620805,0.428649,1
"870","2786","10176",-248.033,0,0.751513,0.502487,1
"871","8168","8218",-3.01498,0,0.691397,0.446089,1
"872","4310","11295",-294.094,0,0.744782,0.450094,1
"873","2780","10176",-249.023,0,0.824645,0.57606,1
"874","1334","10863",-332.191,0,0.669177,0.579883,1
"875","3110","8218",-139.066,0,0.805614,0.587457,1
"876","6135","11540",-272.138,0,0.670299,0.482483,1
"877","9763","9786",-0.994995,0,0.727051,0.664971,1
"878","778","12412",-619.082,0,0.865011,0.687158,1
"879","7621","7675",-306.106,0,0.779943,0.676699,1
"880","5837","6823",-17.986,0,0.820605,0.612494,1
"881","7675","12067",1.00873,0,0.749789,0.595259,1
"882","2364","9409",-220.057,0,0.659002,0.427726,1
"883","7605","11015",-163.04,0,0.602502,0.42161,1
"884","778","2786",-58.947,0,0.798086,0.591261,1
"885","9057","11494",-190.049,0,0.801843,0.699909,1
"886","3782","10176",-207.045,0,0.690164,0.410327,1
"887","2356","9445",-223.049,0,0.601261,0.569702,1
"888","6252","7605",-29.026,0,0.71217,0.53056,1
