CLUSTERID1,CLUSTERID2,DeltaMZ,MEH,Cosine,OtherScore,ComponentIndex
3691,7068,-88.016,0,0.738192,0.611715,6
3691,7963,-109.997,0,0.635828,0.440289,6
3691,7992,-111,0,0.764022,0.558206,6
3691,8468,-124.969,0,0.728154,0.482534,6
3691,9208,-153.038,0,0.741286,0.608716,6
3691,9354,-521.096,0,0.881074,0.662644,6
3691,9366,-522.098,0,0.854547,0.587393,6
3691,10357,-220.026,0,0.749554,0.556081,6
3691,10551,-229.055,0,0.749773,0.577945,6
3691,10800,-246.08,0,0.732258,0.535293,6
3691,10811,-247.075,0,0.802643,0.627075,6
3691,10817,-248.027,0,0.727229,0.554425,6
3691,10819,-698.146,0,0.719045,0.509464,6
3691,10831,-701.16,0,0.738192,0.608399,6
3691,10836,-702.164,0,0.735268,0.615566,6
3691,11033,-269.046,0,0.765301,0.583927,6
3691,11069,-749.25,0,0.92676,0.801106,6
3691,11074,-750.178,0,0.875887,0.650902,6
3691,11325,-315.076,0,0.654411,0.436905,6
3691,11855,-376.117,0,0.765604,0.609017,6
3691,12001,-397.095,0,0.712241,0.584178,6
3691,12004,-398.098,0,0.710365,0.580125,6
3691,12228,-457.133,0,0.746612,0.573007,6
3691,12230,-458.136,0,0.73895,0.554481,6
3691,12436,-535.163,0,0.771539,0.567518,6
3691,12583,-659.195,0,0.752663,0.577229,6
3691,12586,-660.199,0,0.749097,0.567472,6
3691,12590,-661.202,0,0.743222,0.595093,6
3691,12606,-676.221,0,0.747286,0.554321,6
3691,12608,-677.226,0,0.748723,0.596554,6
3691,12611,-678.227,0,0.740853,0.613219,6
3691,12614,-681.177,0,0.745664,0.585057,6
3691,12616,-682.181,0,0.749021,0.597514,6
3693,4228,-12.953,0,0.767138,0.544973,6
3693,4477,-20.953,0,0.698875,0.47727,6
3693,4522,-22.968,0,0.786754,0.594246,6
3693,4556,-24.984,0,0.642501,0.42962,6
3693,4987,-38.963,0,0.690311,0.483834,6
3693,5443,-50.963,0,0.772666,0.497883,6
3693,5462,-51.967,0,0.79201,0.536277,6
3693,5490,-52.979,0,0.732758,0.509849,6
3693,5526,-53.982,0,0.744461,0.474879,6
3693,6331,-74.001,0,0.800306,0.691744,6
3693,6592,-80.974,0,0.785222,0.555707,6
3693,6620,-81.977,0,0.740689,0.52533,6
3693,6673,-82.989,0,0.768326,0.606186,6
3693,8375,-122.036,0,0.725029,0.517817,6
3693,8420,-123.04,0,0.746701,0.532998,6
3693,8442,-124.051,0,0.718682,0.506597,6
3693,8932,-144.021,0,0.720709,0.454104,6
3693,8968,-146.034,0,0.656142,0.436024,6
3693,9191,-152.047,0,0.737478,0.530674,6
3693,9209,-153.05,0,0.733019,0.510093,6
3693,9249,-154.053,0,0.727557,0.544578,6
3693,9548,-174.029,0,0.658759,0.457196,6
3693,12264,-467.17,0,0.650158,0.463385,6
3693,12282,-475.2,0,0.821401,0.591111,6
3693,12291,-477.216,0,0.647115,0.411648,6
3693,12355,-497.18,0,0.835241,0.661435,6
3693,12384,-505.21,0,0.786369,0.602394,6
3693,12390,-506.215,0,0.776333,0.576791,6
3693,12427,-527.192,0,0.679949,0.453265,6
3696,3781,-1.07201,0,0.963051,0.806258,6
3696,3792,-1.726,0,0.930708,0.642506,6
3696,3798,-2.15201,0,0.936967,0.750558,6
3696,3799,-2.04001,0,0.897859,0.619441,6
3696,3878,-4.34001,0,0.921521,0.6705,6
3696,3879,-4.87601,0,0.892994,0.551862,6
3696,3888,-5.293,0,0.910296,0.618068,6
3696,3889,-5.744,0,0.921504,0.641229,6
3696,3892,-6.09201,0,0.951162,0.753868,6
3696,3901,-6.651,0,0.919337,0.665144,6
3696,3902,-7.28801,0,0.915192,0.648068,6
3696,3903,-7.576,0,0.914531,0.648326,6
3696,3933,-8.48401,0,0.903493,0.540891,6
3696,3934,-8.98601,0,0.898495,0.570135,6
3696,3944,-9.948,0,0.909303,0.607535,6
3696,3965,-10.688,0,0.876586,0.515068,6
3696,4225,-12.094,0,0.880549,0.502568,6
3696,4259,-14.05,0,0.831522,0.456368,6
3696,4474,-241.049,0,0.844796,0.605292,6
3696,4533,-23.021,0,0.862074,0.621229,6
3696,4709,-26.991,0,0.823451,0.655355,6
3696,4724,-27.956,0,0.677411,0.440066,6
3696,4725,-257.021,0,0.600899,0.46286,6
3696,5262,-44.061,0,0.81838,0.57615,6
3696,5378,-47.507,0,0.600316,0.46896,6
3696,5579,-54.081,0,0.819095,0.423994,6
3696,6732,-82.113,0,0.761046,0.432833,6
3696,6820,-83.116,0,0.728965,0.41328,6
3696,6826,-84.023,0,0.714234,0.463653,6
3696,6827,-83.995,0,0.732362,0.515839,6
3696,7560,-99.959,0,0.613937,0.476643,6
3696,7980,-109.218,0,0.815056,0.4012,6
3696,8315,-442.109,0,0.921022,0.750923,6
3696,8342,-443.111,0,0.900624,0.788809,6
3696,8344,-444.113,0,0.904128,0.721521,6
3696,8404,-122.05,0,0.812393,0.468336,6
3696,8601,-457.085,0,0.684598,0.489738,6
3696,8602,-458.081,0,0.893529,0.733297,6
3696,8618,-459.083,0,0.914117,0.770933,6
3696,8620,-129.028,0,0.903825,0.764794,6
3696,9769,-179.089,0,0.785006,0.48338,6
3696,10180,-208.106,0,0.860979,0.643481,6
3696,10181,-208.106,0,0.613942,0.475862,6
3696,10452,-644.187,0,0.92257,0.765857,6
3696,10463,-645.173,0,0.930332,0.747144,6
3696,10464,-645.173,0,0.804657,0.501689,6
3696,10466,-646.177,0,0.934151,0.781304,6
3696,10522,-224.08,0,0.858933,0.623016,6
3696,10523,-224.08,0,0.612628,0.461189,6
3696,10530,-225.084,0,0.61366,0.469667,6
3696,10554,-229.075,0,0.660764,0.51376,6
3696,10561,-230.058,0,0.750598,0.457928,6
3696,10562,-662.147,0,0.613396,0.467121,6
3696,11127,-762.271,0,0.777772,0.456967,6
3696,11132,-763.273,0,0.780324,0.433881,6
3696,11149,-286.05,0,0.859661,0.627895,6
3696,11150,-286.051,0,0.613846,0.473572,6
3696,11258,-302.02,0,0.813134,0.455102,6
3696,11259,-302.022,0,0.616718,0.479022,6
3697,3699,0.0359955,0,0.694708,0.521229,1
3697,3782,-0.962997,0,0.839431,0.602954,1
3697,3796,-1.979,0,0.883951,0.69963,1
3697,4303,-14.952,0,0.792266,0.578885,1
3697,4310,-15.936,0,0.869951,0.743976,1
3697,4537,-24.004,0,0.756157,0.56343,1
3697,4818,-29.971,0,0.789702,0.496327,1
3697,5322,-45.022,0,0.871282,0.700616,1
3697,5333,-45.955,0,0.752013,0.498553,1
3697,5469,-51.898,0,0.814291,0.65072,1
3697,5730,-61.931,0,0.718478,0.434163,1
3697,5756,-63.055,0,0.650712,0.498638,1
3697,5837,-66.025,0,0.660539,0.500761,1
3697,5918,-67.871,0,0.805972,0.681968,1
3697,6135,-69.903,0,0.82678,0.634719,1
3697,6252,-72.036,0,0.724976,0.551933,1
3697,6371,-73.997,0,0.722715,0.594614,1
3697,6548,-77.981,0,0.87958,0.673452,1
3697,6823,-84.011,0,0.794374,0.603048,1
3697,6968,-85.021,0,0.81509,0.588315,1
3697,7167,-89.97,0,0.779808,0.649272,1
3697,7605,-101.062,0,0.692508,0.534181,1
3697,7722,-104.043,0,0.646213,0.422186,1
3697,8168,-113.046,0,0.788308,0.476089,1
3697,8218,-116.061,0,0.767445,0.514758,1
3697,8337,-120.057,0,0.776798,0.524941,1
3697,8359,-121.038,0,0.833131,0.615187,1
3697,8399,-122.018,0,0.882419,0.705636,1
3697,8492,-124.019,0,0.769707,0.572076,1
3697,8786,-138.07,0,0.704771,0.470713,1
3697,8807,-139.049,0,0.849855,0.605509,1
3697,8849,-140.021,0,0.877497,0.704208,1
3697,8889,-142.03,0,0.643909,0.440139,1
3697,8998,-147.979,0,0.771106,0.493951,1
3697,9057,-149.994,0,0.803018,0.70207,1
3697,9235,-152.978,0,0.655476,0.4756,1
3697,9336,-157.054,0,0.757526,0.531842,1
3697,9343,-158.015,0,0.641558,0.478815,1
3697,9352,-159.012,0,0.703131,0.518855,1
3697,9380,-161.033,0,0.631016,0.417721,1
3697,9409,-162.014,0,0.866262,0.771038,1
3697,9434,-163.019,0,0.691729,0.688295,1
3697,9619,-177.989,0,0.64582,0.622383,1
3697,9784,-179.989,0,0.612564,0.581934,1
3697,9786,-179.986,0,0.664769,0.543427,1
3697,10033,-193.982,0,0.650061,0.515003,1
3697,10176,-208.008,0,0.75877,0.497964,1
3697,10521,-223.986,0,0.751787,0.505784,1
3697,10802,-245.11,0,0.756288,0.474151,1
3697,10804,-246.072,0,0.730878,0.412327,1
3697,10863,-252.023,0,0.634081,0.44385,1
3697,11010,-263.117,0,0.808834,0.592361,1
3697,11015,-264.102,0,0.782688,0.516779,1
3697,11133,-281.134,0,0.62669,0.4313,1
3697,11295,-310.03,0,0.80932,0.517985,1
3697,11367,-319.115,0,0.871451,0.678571,1
3697,11402,-324.067,0,0.840132,0.648979,1
3697,11494,-340.043,0,0.865649,0.689656,1
3697,11534,-341.048,0,0.750476,0.524917,1
3697,11992,-394.019,0,0.879064,0.670381,1
3697,12094,-409.985,0,0.893557,0.688038,1
3697,12378,-502.1,0,0.674954,0.493214,1
3697,12599,-664.173,0,0.687974,0.423665,1
3699,3796,-2.015,0,0.655079,0.43416,1
3699,3942,-9.795,0,0.853061,0.643224,1
3699,4303,-14.988,0,0.652767,0.433972,1
3699,4310,-15.972,0,0.816962,0.607749,1
3699,5322,-45.058,0,0.608399,0.410708,1
3699,5333,-45.991,0,0.672829,0.47511,1
3699,5469,-51.934,0,0.70695,0.507936,1
3699,5716,-61.02,0,0.707342,0.472902,1
3699,5756,-63.091,0,0.704559,0.495489,1
3699,5918,-67.907,0,0.773272,0.566309,1
3699,6135,-69.939,0,0.718367,0.482586,1
3699,6371,-74.033,0,0.90759,0.727512,1
3699,6548,-78.017,0,0.659073,0.481643,1
3699,7167,-90.006,0,0.889193,0.677947,1
3699,8359,-121.074,0,0.646722,0.465773,1
3699,8399,-122.054,0,0.788166,0.570634,1
3699,8807,-139.085,0,0.649492,0.447704,1
3699,8889,-142.066,0,0.616422,0.402437,1
3699,8998,-148.015,0,0.650813,0.423453,1
3699,9057,-150.03,0,0.670736,0.472082,1
3699,9409,-162.05,0,0.802815,0.642906,1
3699,9617,-178.024,0,0.722676,0.560351,1
3699,9762,-179.028,0,0.663521,0.548079,1
3699,9784,-180.025,0,0.706619,0.577131,1
3699,10685,-236.085,0,0.735441,0.449681,1
3699,10863,-252.059,0,0.822247,0.6164,1
3699,11402,-324.103,0,0.827524,0.643253,1
3699,11494,-340.079,0,0.664811,0.50361,1
3699,11495,-340.076,0,0.741216,0.562971,1
3699,11534,-341.084,0,0.713865,0.538648,1
3699,11992,-394.055,0,0.642438,0.401436,1
3699,12094,-410.021,0,0.689375,0.454429,1
3699,12332,-486.155,0,0.679483,0.427073,1
3699,12378,-502.136,0,0.768955,0.50465,1
3707,3707,0,1,1,1,-1
3710,4388,-18.011,0,0.890275,0.635827,6
3710,4461,-19.015,0,0.839692,0.527251,6
3710,4523,-22.042,0,0.847165,0.478078,6
3710,5627,-56.027,0,0.843401,0.425951,6
3710,6229,-71.074,0,0.769278,0.404342,6
3710,6840,-84.028,0,0.781321,0.442942,6
3710,7813,-108.019,0,0.799334,0.43471,6
3710,8851,-140.047,0,0.701512,0.429437,6
3710,9395,-162.03,0,0.84393,0.435842,6
3710,11997,-394.189,0,0.78004,0.401956,6
3710,12095,-410.239,0,0.850685,0.426623,6
3712,5622,-55.957,0,0.774966,0.475387,39
3712,5840,-66.046,0,0.691377,0.400774,39
3712,10912,-716.178,0,0.654534,0.401953,39
3714,3788,-1.00301,0,0.894401,0.561901,6
3717,3783,-1.00301,0,0.720304,0.442278,6
3717,3784,-1.00301,0,0.903798,0.769399,6
3717,4609,-26.051,0,0.682851,0.509055,6
3717,4724,-27.921,0,0.600376,0.466719,6
3717,4832,-30.01,0,0.720534,0.567369,6
3717,4873,-31.014,0,0.749894,0.647602,6
3717,5136,-42.055,0,0.686717,0.497598,6
3717,6008,-68.062,0,0.611324,0.566391,6
3717,7016,-86.073,0,0.701578,0.553355,6
3717,7832,-108.055,0,0.635635,0.439567,6
3724,3786,-1.00301,0,0.857838,0.56321,6
3724,3920,-8.005,0,0.889094,0.671275,6
3724,4565,-26.019,0,0.632537,0.448254,6
3724,4711,-27.019,0,0.622695,0.447377,6
3724,4753,-28.021,0,0.646962,0.516106,6
3724,5142,-42.01,0,0.621597,0.469559,6
3724,5211,-43.014,0,0.60366,0.404721,6
3724,5315,-45.008,0,0.638769,0.524556,6
3724,5389,-47.997,0,0.785599,0.536557,6
3724,5407,-49.001,0,0.695528,0.527844,6
3724,5626,-56.041,0,0.732382,0.470966,6
3724,5653,-57.029,0,0.785529,0.508523,6
3724,6167,-70.042,0,0.70513,0.50331,6
3724,6370,-74.015,0,0.768207,0.494849,6
3724,6550,-78.008,0,0.799109,0.52767,6
3724,6999,-86.037,0,0.825181,0.627922,6
3724,7068,-87.04,0,0.805108,0.581439,6
3724,7963,-109.021,0,0.690278,0.51931,6
3724,7992,-110.024,0,0.737241,0.490949,6
3724,8468,-123.993,0,0.712727,0.467305,6
3724,9208,-152.062,0,0.789796,0.555558,6
3724,9366,-521.122,0,0.617265,0.418895,6
3724,10357,-219.05,0,0.780911,0.557607,6
3724,10551,-228.079,0,0.785886,0.592228,6
3724,10800,-245.104,0,0.723538,0.444269,6
3724,10811,-246.099,0,0.861777,0.574111,6
3724,10817,-247.051,0,0.712329,0.402887,6
3724,10819,-697.17,0,0.71123,0.435483,6
3724,10831,-700.184,0,0.804322,0.568482,6
3724,10836,-701.188,0,0.802047,0.57651,6
3724,11033,-268.07,0,0.814544,0.555812,6
3724,11069,-748.274,0,0.794364,0.566007,6
3724,11325,-314.1,0,0.751015,0.580592,6
3724,11855,-375.141,0,0.800294,0.570471,6
3724,12001,-396.119,0,0.798232,0.586912,6
3724,12004,-397.122,0,0.794668,0.568098,6
3724,12228,-456.157,0,0.770982,0.482706,6
3724,12230,-457.16,0,0.769567,0.500282,6
3724,12436,-534.187,0,0.807497,0.559897,6
3724,12505,-571.147,0,0.698171,0.501595,6
3724,12583,-658.219,0,0.778608,0.544312,6
3724,12586,-659.223,0,0.78311,0.576463,6
3724,12590,-660.226,0,0.766303,0.483596,6
3724,12606,-675.245,0,0.775706,0.525861,6
3724,12608,-676.25,0,0.775832,0.511743,6
3724,12611,-677.251,0,0.763021,0.477179,6
3724,12614,-680.201,0,0.770142,0.495175,6
3724,12616,-681.205,0,0.777074,0.521214,6
3751,5111,-40.017,0,0.637738,0.463309,21
3751,7978,-109.082,0,0.657683,0.45121,21
3751,8568,-126.089,0,0.619098,0.464819,21
3753,7991,-109.965,0,0.670309,0.45249,6
3753,9872,-186.981,0,0.693112,0.43064,6
3753,12582,-658.137,0,0.71555,0.441521,6
3753,12585,-659.142,0,0.712162,0.439029,6
3756,3838,-2.015,0,0.721712,0.40185,21
3756,4233,-12.001,0,0.75605,0.440902,21
3756,4299,-14.016,0,0.717691,0.416942,21
3756,4304,-15.02,0,0.705108,0.428367,21
3756,4910,-32.063,0,0.687777,0.404709,21
3756,4927,-33.065,0,0.68528,0.421916,21
3756,6007,-68.026,0,0.665941,0.421582,21
3756,6189,-70.042,0,0.680245,0.42562,21
3756,6616,-80.063,0,0.682584,0.42644,21
3756,6738,-82.043,0,0.683053,0.421105,21
3756,7593,-100.053,0,0.70951,0.447725,21
3756,8341,-120.094,0,0.670643,0.400023,21
3756,9349,-158.122,0,0.688299,0.428577,21
3756,9571,-175.089,0,0.667396,0.41265,21
3764,5111,-40.032,0,0.611674,0.425839,21
3764,5875,-66.047,0,0.784909,0.637385,21
3764,8568,-126.104,0,0.644501,0.436531,21
3765,4410,-18.01,0,0.810678,0.516762,6
3765,4469,-19.014,0,0.854178,0.634155,6
3765,5926,-68.019,0,0.822812,0.552123,6
3765,6127,-69.066,0,0.797266,0.555577,6
3765,7042,-86.073,0,0.82802,0.540166,6
3765,7091,-87.062,0,0.730561,0.487671,6
3765,10256,-214.026,0,0.646747,0.407151,6
3765,10602,-232.037,0,0.782052,0.464189,6
3765,10895,-256.073,0,0.800693,0.479081,6
3765,11183,-289.102,0,0.770723,0.443613,6
3765,11192,-290.106,0,0.784142,0.448231,6
3765,11296,-310.081,0,0.793744,0.473245,6
3781,3792,-0.653992,0,0.9677,0.716152,6
3781,3798,-1.08,0,0.964837,0.820094,6
3781,3799,-0.968002,0,0.871777,0.597008,6
3781,3878,-3.26801,0,0.967175,0.77027,6
3781,3879,-3.804,0,0.933354,0.542289,6
3781,3888,-4.22099,0,0.953912,0.67695,6
3781,3889,-4.672,0,0.96817,0.777904,6
3781,3892,-5.02,0,0.957613,0.698835,6
3781,3901,-5.57899,0,0.962009,0.696709,6
3781,3902,-6.216,0,0.958221,0.700374,6
3781,3903,-6.504,0,0.959697,0.712263,6
3781,3933,-7.412,0,0.94689,0.621959,6
3781,3934,-7.914,0,0.942272,0.584876,6
3781,3944,-8.87599,0,0.952886,0.648033,6
3781,3965,-9.616,0,0.92057,0.558217,6
3781,4225,-11.022,0,0.926442,0.536247,6
3781,4259,-12.978,0,0.808129,0.433295,6
3781,4474,-239.977,0,0.81568,0.56198,6
3781,4533,-21.949,0,0.835073,0.592899,6
3781,4564,-24.424,0,0.845191,0.433768,6
3781,4708,-25.58,0,0.843229,0.421577,6
3781,4709,-25.919,0,0.784046,0.548862,6
3781,4724,-26.884,0,0.70818,0.471323,6
3781,5262,-42.989,0,0.793408,0.523566,6
3781,5774,-63.028,0,0.702603,0.417349,6
3781,6732,-81.041,0,0.779694,0.445717,6
3781,6826,-82.951,0,0.740315,0.501222,6
3781,6827,-82.923,0,0.692221,0.441687,6
3781,7980,-108.146,0,0.804351,0.402751,6
3781,8315,-441.037,0,0.90633,0.712936,6
3781,8342,-442.039,0,0.883386,0.718227,6
3781,8344,-443.041,0,0.888584,0.682388,6
3781,8404,-120.978,0,0.791792,0.447743,6
3781,8601,-456.013,0,0.673743,0.449781,6
3781,8602,-457.009,0,0.914553,0.732516,6
3781,8618,-458.011,0,0.894201,0.706212,6
3781,8620,-127.956,0,0.883861,0.686152,6
3781,9769,-178.017,0,0.752198,0.444822,6
3781,10180,-207.034,0,0.824709,0.566134,6
3781,10452,-643.115,0,0.934541,0.773771,6
3781,10463,-644.101,0,0.904926,0.706887,6
3781,10464,-644.101,0,0.782774,0.46978,6
3781,10466,-645.105,0,0.901644,0.704755,6
3781,10522,-223.008,0,0.824108,0.562587,6
3781,10554,-228.003,0,0.629746,0.445752,6
3781,10561,-228.986,0,0.752405,0.452317,6
3781,11127,-761.199,0,0.780124,0.459078,6
3781,11132,-762.201,0,0.749391,0.402736,6
3781,11149,-284.978,0,0.825242,0.572234,6
3781,11258,-300.948,0,0.784874,0.450889,6
3782,3796,-1.01601,0,0.88116,0.689962,1
3782,4303,-13.989,0,0.792946,0.507104,1
3782,4310,-14.973,0,0.83566,0.560596,1
3782,4818,-29.008,0,0.724942,0.412583,1
3782,5322,-44.059,0,0.732395,0.517565,1
3782,5333,-44.992,0,0.700373,0.420739,1
3782,5469,-50.935,0,0.732248,0.454855,1
3782,5756,-62.092,0,0.612031,0.450084,1
3782,5918,-66.908,0,0.700306,0.418248,1
3782,6135,-68.94,0,0.724986,0.453371,1
3782,6548,-77.018,0,0.7722,0.523663,1
3782,6968,-84.058,0,0.711832,0.426346,1
3782,7167,-89.007,0,0.700725,0.45432,1
3782,8168,-112.083,0,0.701898,0.400686,1
3782,8359,-120.075,0,0.734804,0.452751,1
3782,8399,-121.055,0,0.793877,0.584856,1
3782,8807,-138.086,0,0.737856,0.479721,1
3782,8849,-139.058,0,0.726437,0.475447,1
3782,8998,-147.016,0,0.618834,0.411197,1
3782,9057,-149.031,0,0.662658,0.485043,1
3782,9336,-156.091,0,0.655634,0.519905,1
3782,9409,-161.051,0,0.633877,0.414512,1
3782,9434,-162.056,0,0.648309,0.495106,1
3782,10033,-193.019,0,0.676256,0.69828,1
3782,10176,-207.045,0,0.690164,0.410327,1
3782,10521,-223.023,0,0.697798,0.453351,1
3782,11010,-262.154,0,0.677568,0.408181,1
3782,11295,-309.067,0,0.798316,0.591224,1
3782,11367,-318.152,0,0.753832,0.535261,1
3782,11402,-323.104,0,0.766257,0.508666,1
3782,11494,-339.08,0,0.743599,0.488933,1
3782,11534,-340.085,0,0.710378,0.474663,1
3782,11992,-393.056,0,0.74707,0.461774,1
3782,12094,-409.022,0,0.813229,0.579396,1
3782,12378,-501.137,0,0.647851,0.432171,1
3783,4609,-25.048,0,0.666339,0.485463,6
3783,4832,-29.007,0,0.625516,0.463993,6
3783,4873,-30.011,0,0.72695,0.528884,6
3784,4832,-29.007,0,0.647145,0.516918,6
3784,4873,-30.011,0,0.608048,0.489563,6
3784,5136,-41.052,0,0.66593,0.503742,6
3784,6008,-67.059,0,0.608867,0.640182,6
3784,6119,-68.063,0,0.621172,0.593545,6
3784,7016,-85.07,0,0.681188,0.627174,6
3786,3920,-7.002,0,0.888718,0.710999,6
3786,5407,-47.998,0,0.655858,0.503598,6
3786,5626,-55.038,0,0.808797,0.496213,6
3786,5653,-56.026,0,0.861408,0.539573,6
3786,6370,-73.012,0,0.873728,0.643712,6
3786,6550,-77.005,0,0.790107,0.474639,6
3786,7992,-109.021,0,0.625066,0.415274,6
3786,9208,-151.059,0,0.876997,0.642168,6
3786,9354,-519.117,0,0.629614,0.435799,6
3786,9366,-520.119,0,0.610801,0.433485,6
3786,10551,-227.076,0,0.910464,0.888976,6
3786,10554,-228.037,0,0.611471,0.438676,6
3786,10800,-244.101,0,0.829564,0.693721,6
3786,10811,-245.096,0,0.716797,0.484585,6
3786,10817,-246.048,0,0.812786,0.574744,6
3786,10819,-696.167,0,0.815544,0.566325,6
3786,11069,-747.271,0,0.86656,0.729312,6
3786,11074,-748.199,0,0.615045,0.427109,6
3786,12228,-455.154,0,0.877197,0.615562,6
3786,12230,-456.157,0,0.874924,0.596261,6
3786,12583,-657.216,0,0.892383,0.749659,6
3786,12586,-658.22,0,0.892459,0.749659,6
3786,12590,-659.223,0,0.879277,0.641282,6
3786,12606,-674.242,0,0.889457,0.732672,6
3786,12608,-675.247,0,0.895555,0.782083,6
3786,12611,-676.248,0,0.877134,0.643613,6
3786,12614,-679.198,0,0.88827,0.702362,6
3786,12616,-680.202,0,0.895675,0.784837,6
3792,3798,-0.42601,0,0.947931,0.698299,6
3792,3799,-0.314011,0,0.833692,0.490384,6
3792,3878,-2.61401,0,0.961683,0.678677,6
3792,3879,-3.15001,0,0.934385,0.573359,6
3792,3888,-3.567,0,0.946373,0.639039,6
3792,3889,-4.01801,0,0.952766,0.607909,6
3792,3892,-4.36601,0,0.929535,0.61785,6
3792,3901,-4.925,0,0.957167,0.633532,6
3792,3902,-5.56201,0,0.951203,0.63871,6
3792,3903,-5.85001,0,0.950872,0.623775,6
3792,3933,-6.75801,0,0.937007,0.573287,6
3792,3934,-7.26001,0,0.943035,0.614748,6
3792,3944,-8.222,0,0.948738,0.608966,6
3792,3965,-8.96201,0,0.91762,0.569426,6
3792,4225,-10.368,0,0.920794,0.523401,6
3792,4474,-239.323,0,0.7786,0.466816,6
3792,4533,-21.295,0,0.807087,0.523642,6
3792,4564,-23.77,0,0.840637,0.428352,6
3792,4708,-24.926,0,0.839679,0.422613,6
3792,4709,-25.265,0,0.747431,0.453759,6
3792,4836,-28.443,0,0.796593,0.41522,6
3792,5262,-42.335,0,0.757561,0.429138,6
3792,6826,-82.297,0,0.718245,0.482795,6
3792,6827,-82.269,0,0.669535,0.409598,6
3792,7560,-98.233,0,0.632767,0.424741,6
3792,8315,-440.383,0,0.887508,0.609542,6
3792,8342,-441.385,0,0.864296,0.598407,6
3792,8344,-442.387,0,0.869599,0.612847,6
3792,8404,-120.324,0,0.76974,0.417893,6
3792,8602,-456.355,0,0.891326,0.617556,6
3792,8618,-457.357,0,0.876607,0.615354,6
3792,8620,-127.302,0,0.862779,0.596656,6
3792,10180,-206.38,0,0.784201,0.480137,6
3792,10452,-642.461,0,0.901526,0.627563,6
3792,10463,-643.447,0,0.880999,0.658893,6
3792,10464,-643.447,0,0.758721,0.413854,6
3792,10466,-644.451,0,0.867833,0.58996,6
3792,10522,-222.354,0,0.782173,0.466326,6
3792,11149,-284.324,0,0.782338,0.468564,6
3792,11258,-300.294,0,0.750963,0.406677,6
3796,4303,-12.973,0,0.810295,0.550153,1
3796,4310,-13.957,0,0.853248,0.617874,1
3796,4537,-22.025,0,0.710528,0.492671,1
3796,4818,-27.992,0,0.760287,0.480284,1
3796,5322,-43.043,0,0.824467,0.671313,1
3796,5333,-43.976,0,0.685487,0.429336,1
3796,5469,-49.919,0,0.780569,0.559139,1
3796,5756,-61.076,0,0.606184,0.436937,1
3796,5837,-64.046,0,0.611283,0.431137,1
3796,5918,-65.892,0,0.722385,0.50789,1
3796,6135,-67.924,0,0.742085,0.508012,1
3796,6252,-70.057,0,0.665431,0.480196,1
3796,6371,-72.018,0,0.644026,0.452353,1
3796,6548,-76.002,0,0.861023,0.695214,1
3796,6823,-82.032,0,0.710019,0.540602,1
3796,6968,-83.042,0,0.787634,0.519352,1
3796,7167,-87.991,0,0.722283,0.548243,1
3796,7605,-99.083,0,0.65491,0.467804,1
3796,7722,-102.064,0,0.643144,0.425173,1
3796,8168,-111.067,0,0.738206,0.479876,1
3796,8218,-114.082,0,0.751803,0.488631,1
3796,8337,-118.078,0,0.764377,0.512913,1
3796,8359,-119.059,0,0.778579,0.575875,1
3796,8399,-120.039,0,0.822969,0.652726,1
3796,8492,-122.04,0,0.73204,0.540381,1
3796,8807,-137.07,0,0.78571,0.558407,1
3796,8849,-138.042,0,0.822547,0.6443,1
3796,8889,-140.051,0,0.632177,0.458177,1
3796,8998,-146,0,0.658273,0.462579,1
3796,9057,-148.015,0,0.732406,0.611959,1
3796,9235,-150.999,0,0.615999,0.440859,1
3796,9336,-155.075,0,0.653545,0.4819,1
3796,9343,-156.036,0,0.618101,0.4406,1
3796,9352,-157.033,0,0.699636,0.490984,1
3796,9409,-160.035,0,0.697489,0.544592,1
3796,9445,-162.045,0,0.663387,0.530409,1
3796,10176,-206.029,0,0.72225,0.468731,1
3796,10521,-222.007,0,0.695706,0.452385,1
3796,10802,-243.131,0,0.76618,0.51699,1
3796,11010,-261.138,0,0.780491,0.537282,1
3796,11015,-262.123,0,0.765665,0.500209,1
3796,11295,-308.051,0,0.753066,0.482166,1
3796,11367,-317.136,0,0.850039,0.701129,1
3796,11402,-322.088,0,0.774888,0.583506,1
3796,11494,-338.064,0,0.775041,0.549974,1
3796,11534,-339.069,0,0.680022,0.446303,1
3796,11992,-392.04,0,0.846259,0.654629,1
3796,12067,-405.162,0,0.614956,0.518643,1
3796,12094,-408.006,0,0.806523,0.546958,1
3796,12378,-500.121,0,0.642682,0.45083,1
3796,12599,-662.194,0,0.679093,0.406744,1
3798,3799,0.112,0,0.829375,0.492635,6
3798,3878,-2.188,0,0.953403,0.810548,6
3798,3879,-2.724,0,0.920989,0.585135,6
3798,3888,-3.14099,0,0.926665,0.624438,6
3798,3889,-3.592,0,0.948533,0.758582,6
3798,3892,-3.94,0,0.943631,0.711586,6
3798,3901,-4.49899,0,0.944753,0.701402,6
3798,3902,-5.136,0,0.936283,0.666881,6
3798,3903,-5.424,0,0.936218,0.647866,6
3798,3933,-6.332,0,0.925846,0.560812,6
3798,3934,-6.834,0,0.928454,0.606999,6
